1.075698e-10	0.000000e+00	8.193477e-19
1.238553e-10	0.000000e+00	9.043279e-19
1.426065e-10	0.000000e+00	1.013014e-18
1.641964e-10	0.000000e+00	1.154229e-18
1.890550e-10	0.000000e+00	1.341064e-18
2.176771e-10	0.000000e+00	1.593454e-18
2.506324e-10	0.000000e+00	1.942641e-18
2.885770e-10	0.000000e+00	2.439166e-18
3.322662e-10	0.000000e+00	3.167728e-18
3.825698e-10	0.000000e+00	4.275932e-18
4.404891e-10	0.000000e+00	6.032500e-18
5.071771e-10	0.000000e+00	8.951081e-18
5.839614e-10	0.000000e+00	1.406855e-17
6.723704e-10	0.000000e+00	2.360984e-17
7.741642e-10	0.000000e+00	4.268813e-17
8.913691e-10	0.000000e+00	8.399393e-17
1.026318e-09	0.000000e+00	1.818673e-16
1.181698e-09	0.000000e+00	4.386960e-16
1.360602e-09	0.000000e+00	1.194837e-15
1.566591e-09	0.000000e+00	3.728150e-15
1.803765e-09	0.000000e+00	1.353406e-14
2.076847e-09	0.000000e+00	5.809169e-14
2.391272e-09	0.000000e+00	2.996746e-13
2.753300e-09	0.000000e+00	1.887707e-12
3.170137e-09	0.000000e+00	1.473059e-11
3.650081e-09	0.000000e+00	1.440338e-10
4.202686e-09	0.000000e+00	1.775843e-09
4.838954e-09	1.000000e+00	2.755833e-08
5.571549e-09	0.000000e+00	5.307389e-07
6.415056e-09	1.000000e+00	1.228314e-05
7.386266e-09	3.000000e+00	3.223035e-04
8.504512e-09	4.000000e+00	8.719296e-03
9.792057e-09	4.000000e+00	2.100463e-01
1.127453e-08	9.000000e+00	3.623297e+00
1.298144e-08	3.000000e+01	3.262164e+01
1.494677e-08	9.900000e+01	9.767979e+01
1.720964e-08	5.000000e+01	5.162164e+01
1.981510e-08	1.200000e+01	1.993925e+00
2.281502e-08	7.000000e+00	1.667360e-03
2.626911e-08	1.000000e+00	5.692516e-09
3.024613e-08	0.000000e+00	8.155833e-18
3.482526e-08	0.000000e+00	2.232800e-31
4.009764e-08	0.000000e+00	1.787251e-51
4.616824e-08	1.000000e+00	1.488770e-80
5.315790e-08	0.000000e+00	6.547303e-122
6.120576e-08	0.000000e+00	5.730520e-180
7.047203e-08	0.000000e+00	1.175885e-260
8.114117e-08	0.000000e+00	0.000000e+00
9.342557e-08	0.000000e+00	0.000000e+00


1.075698e-10	0.000000e+00	3.349086e-01
1.238553e-10	0.000000e+00	3.483970e-01
1.426065e-10	0.000000e+00	3.645037e-01
1.641964e-10	0.000000e+00	3.838363e-01
1.890550e-10	0.000000e+00	4.071766e-01
2.176771e-10	0.000000e+00	4.355405e-01
2.506324e-10	0.000000e+00	4.702633e-01
2.885770e-10	0.000000e+00	5.131196e-01
3.322662e-10	0.000000e+00	5.664952e-01
3.825698e-10	0.000000e+00	6.336358e-01
4.404891e-10	0.000000e+00	7.190064e-01
5.071771e-10	0.000000e+00	8.288169e-01
5.839614e-10	0.000000e+00	9.717851e-01
6.723704e-10	0.000000e+00	1.160240e+00
7.741642e-10	0.000000e+00	1.411679e+00
8.913691e-10	0.000000e+00	1.750881e+00
1.026318e-09	1.000000e+00	2.212506e+00
1.181698e-09	2.000000e+00	2.843645e+00
1.360602e-09	3.000000e+00	3.704514e+00
1.566591e-09	4.000000e+00	4.862684e+00
1.803765e-09	9.000000e+00	6.371107e+00
2.076847e-09	1.000000e+01	8.213677e+00
2.391272e-09	1.500000e+01	1.020259e+01
2.753300e-09	9.000000e+00	1.184646e+01
3.170137e-09	1.000000e+01	1.231830e+01
3.650081e-09	1.100000e+01	1.080282e+01
4.202686e-09	6.000000e+00	7.352197e+00
4.838954e-09	6.000000e+00	3.463134e+00
5.571549e-09	4.000000e+00	9.653387e-01
6.415056e-09	4.000000e+00	1.286666e-01
7.386266e-09	4.000000e+00	6.141974e-03
8.504512e-09	2.000000e+00	7.105614e-05
9.792057e-09	2.000000e+00	1.177097e-07
1.127453e-08	1.000000e+00	1.376331e-11
